"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.660170263E1,-8.505313110E-1,5.817801819E0,7.133865051E0,9.244579606E0
1.661165462E1,-7.848179626E-1,5.975573730E0,6.977290649E0,9.219870143E0
1.662160662E1,-7.047344971E-1,6.164780273E0,6.898704071E0,9.278646690E0
1.663155863E1,-6.195616150E-1,6.365363159E0,6.925797729E0,9.427002648E0
1.664151163E1,-4.665797424E-1,6.606811066E0,7.073690186E0,9.690445911E0
1.665146362E1,-2.372566223E-1,6.819818115E0,7.360344086E0,1.003697539E1
1.666141562E1,4.745132446E-2,6.974147186E0,7.756420441E0,1.043086951E1
1.667136863E1,2.514770508E-1,7.076384583E0,8.161627808E0,1.080512045E1
1.668132063E1,3.179388428E-1,7.136260071E0,8.570577393E0,1.115715420E1
1.669127262E1,1.755848694E-1,7.243437195E0,8.800648956E0,1.139954536E1
1.670122462E1,-1.191522217E-1,7.334747314E0,8.914861450E0,1.154501928E1
1.671117763E1,-2.621049500E-1,7.206164703E0,8.970845032E0,1.150971630E1
1.672112963E1,-3.591032410E-1,6.969955902E0,8.932674408E0,1.133586840E1
1.673108163E1,-5.504054260E-1,6.907984772E0,8.872200165E0,1.125784773E1
1.674103362E1,-6.981481934E-1,6.938820648E0,8.939410400E0,1.133788786E1
1.675098663E1,-7.077282715E-1,6.897207184E0,9.281748505E0,1.158547373E1
1.676093863E1,-7.226971436E-1,6.831044769E0,9.902507629E0,1.205176838E1
1.677089063E1,-8.295748901E-1,6.780300293E0,1.075408676E1,1.274013535E1
1.678084362E1,-9.948312378E-1,6.696624298E0,1.143651764E1,1.329016185E1
1.679079563E1,-1.174757080E0,6.503974915E0,1.167167862E1,1.341304685E1
1.680074763E1,-1.411714325E0,6.235583038E0,1.154549103E1,1.319749204E1
1.681069963E1,-1.717229004E0,6.031707001E0,1.124521545E1,1.287576155E1
1.682065262E1,-1.931882629E0,5.948330383E0,1.080902252E1,1.248798513E1
1.683060462E1,-1.996398468E0,5.924529877E0,1.027059219E1,1.202375670E1
1.684055663E1,-2.030377808E0,5.973478088E0,9.632469177E0,1.151474433E1
1.685050863E1,-2.046095123E0,6.075715485E0,9.165590057E0,1.118520742E1
1.686046162E1,-2.024839325E0,6.141728210E0,8.934620361E0,1.102942613E1
1.687041362E1,-1.857187958E0,6.142027588E0,8.849297791E0,1.093086096E1
1.688036563E1,-1.574725342E0,6.060447235E0,8.835077362E0,1.082900608E1
1.689031863E1,-1.242566071E0,5.986800385E0,8.838071136E0,1.074696472E1
1.690027062E1,-9.145980835E-1,5.876180420E0,8.904083862E0,1.070741311E1
1.691022262E1,-6.746470642E-1,5.734125824E0,8.878038025E0,1.059032137E1
1.692017463E1,-5.718109131E-1,5.591921539E0,8.713829498E0,1.036954091E1
1.693012763E1,-5.742059326E-1,5.475912781E0,8.390501862E0,1.003572891E1
1.694007963E1,-6.173162842E-1,5.351820831E0,7.911797333E0,9.571812923E0
1.695003162E1,-6.406677246E-1,5.217999115E0,7.391030273E0,9.070021963E0
1.695998362E1,-6.403683472E-1,5.083129578E0,6.989714813E0,8.666278965E0
1.696993663E1,-6.527925110E-1,4.926854553E0,6.642736359E0,8.296142488E0
1.697988863E1,-7.203021240E-1,4.778363342E0,6.354735260E0,7.983373448E0
1.698984062E1,-7.571255493E-1,4.647834778E0,6.197113037E0,7.783303747E0
1.699979363E1,-8.358618164E-1,4.550387421E0,6.161786499E0,7.705342531E0
1.700974563E1,-9.306147766E-1,4.472399597E0,6.197412415E0,7.699111810E0
1.701969763E1,-1.037791901E0,4.412374420E0,6.309080200E0,7.768561838E0
1.702964962E1,-1.152603149E0,4.337979126E0,6.400090942E0,7.817142764E0
1.703960263E1,-1.249002686E0,4.304748230E0,6.446943512E0,7.852002654E0
1.704955463E1,-1.234931946E0,4.335584106E0,6.516848145E0,7.924118638E0
1.705950663E1,-1.105002136E0,4.400698700E0,6.599476318E0,8.008761855E0
1.706945863E1,-9.084608459E-1,4.510719910E0,6.678362274E0,8.110019598E0
1.707941162E1,-7.212002563E-1,4.650229797E0,6.760391693E0,8.236969274E0
1.708936363E1,-5.388793945E-1,4.823419647E0,6.830146637E0,8.378942128E0
1.709931563E1,-4.131408691E-1,4.971012726E0,6.793472900E0,8.428103402E0
1.710926862E1,-4.053570557E-1,5.036277008E0,6.613996124E0,8.323061046E0
1.711922062E1,-5.116360474E-1,5.026696930E0,6.352489929E0,8.116870196E0
1.712917263E1,-6.842271423E-1,5.002297668E0,6.168372803E0,7.971196383E0
1.713912463E1,-8.074209595E-1,5.027894440E0,6.136489105E0,7.974217807E0
1.714907762E1,-8.969348145E-1,5.118456116E0,6.267017670E0,8.141166719E0
1.715902962E1,-9.949809265E-1,5.250481567E0,6.456074524E0,8.380837786E0
1.716898163E1,-1.099763031E0,5.345084839E0,6.593788147E0,8.559056770E0
1.717893363E1,-1.175655212E0,5.428760834E0,6.750961304E0,8.742373127E0
1.718888663E1,-1.145567780E0,5.550158386E0,6.932982788E0,8.954486808E0
1.719883862E1,-1.067879333E0,5.682034149E0,7.082821198E0,9.142878893E0
1.720879062E1,-1.002914429E0,5.817502441E0,7.195387115E0,9.307135314E0
1.721874363E1,-9.526190186E-1,5.982758789E0,7.281458130E0,9.472091544E0
1.722869563E1,-8.409512329E-1,6.181545410E0,7.384443970E0,9.666887574E0
1.723864762E1,-6.656657410E-1,6.378236389E0,7.485932922E0,9.857190372E0
1.724859962E1,-4.866380310E-1,6.568640442E0,7.664361877E0,1.010575563E1
1.725855263E1,-3.028202820E-1,6.732998657E0,7.890092468E0,1.037682660E1
1.726850463E1,-1.197509766E-1,6.818171539E0,8.167765045E0,1.064021566E1
1.727845662E1,5.987548828E-2,6.864425354E0,8.400381317E0,1.084851726E1
1.728840800E1,1.234931946E-1,6.866221619E0,8.552614746E0,1.096847614E1
1.729836100E1,4.505630493E-2,6.844965820E0,8.676407318E0,1.105149904E1
1.730831300E1,-1.002914429E-1,6.812034302E0,8.838819580E0,1.115968643E1
1.731826500E1,-3.065625000E-1,6.827003174E0,9.110205231E0,1.138849385E1
1.732821800E1,-3.574566650E-1,6.890620880E0,9.273216248E0,1.155858862E1
1.733817000E1,-2.026785278E-1,6.863826599E0,9.189839630E0,1.147198094E1
1.734812200E1,2.110610962E-2,6.759194183E0,9.170679474E0,1.139247618E1
1.735807400E1,1.733395386E-1,6.693181458E0,9.227261810E0,1.140048618E1
1.736802700E1,4.150868225E-1,6.611002350E0,9.316476288E0,1.143128950E1
1.737797900E1,7.041357422E-1,6.483916626E0,9.490115204E0,1.151517558E1
1.738793100E1,8.659492493E-1,6.300847321E0,9.677076416E0,1.157999797E1
1.739788400E1,9.048683167E-1,6.077362061E0,9.909992065E0,1.166023409E1
1.740783600E1,8.713380432E-1,5.865103455E0,1.015218842E1,1.175693830E1
1.741778800E1,9.122030640E-1,5.617518311E0,1.020038818E1,1.168060553E1
1.742774000E1,1.002016296E0,5.414839783E0,1.006551865E1,1.147341240E1
1.743769300E1,1.149160309E0,5.333858185E0,9.775272217E0,1.119493454E1
1.744764500E1,1.257834320E0,5.387746124E0,9.328750763E0,1.084599218E1
1.745759700E1,1.226100311E0,5.594765625E0,8.753497009E0,1.046080467E1
1.746754900E1,1.159638519E0,5.846691742E0,8.246351624E0,1.017501258E1
1.747750200E1,1.167122955E0,5.969137115E0,7.841743011E0,9.923996541E0
1.748745400E1,1.141675873E0,5.957760773E0,7.459138641E0,9.614420757E0
1.749740600E1,1.059796143E0,5.874982910E0,7.169640656E0,9.329648396E0
1.750735800E1,8.839118958E-1,5.772595825E0,7.010222168E0,9.124000090E0
1.751731100E1,6.677613831E-1,5.597160645E0,7.034471741E0,9.014316681E0
1.752726300E1,4.240681458E-1,5.341941376E0,7.330256653E0,9.080134033E0
1.753721500E1,1.398092651E-1,5.035977631E0,7.794441376E0,9.280836907E0
1.754716800E1,-1.249900818E-1,4.716092834E0,8.172106018E0,9.436125842E0
1.755712000E1,-3.674858093E-1,4.457281036E0,8.346792755E0,9.469495729E0
1.756707200E1,-5.510041809E-1,4.316573639E0,8.453221436E0,9.507542597E0
1.757702400E1,-6.295907593E-1,4.298910370E0,8.606951752E0,9.641402043E0
1.758697700E1,-6.035449219E-1,4.414170685E0,8.817114716E0,9.878799584E0
1.759692900E1,-5.020559692E-1,4.495451660E0,8.994645538E0,1.006800845E1
1.760688100E1,-4.601431274E-1,4.509672089E0,8.986712036E0,1.006528029E1
1.761683400E1,-4.951702881E-1,4.519551544E0,8.789871368E0,9.896129468E0
1.762678600E1,-5.628295898E-1,4.591252441E0,8.446784821E0,9.630397185E0
1.763673800E1,-5.828878784E-1,4.705764313E0,8.071365509E0,9.361138671E0
1.764669000E1,-4.837939453E-1,4.796475677E0,7.736511841E0,9.115582865E0
1.765664300E1,-3.122506714E-1,4.894671478E0,7.439529419E0,8.910774789E0
1.766659500E1,-4.236190796E-2,5.043462067E0,7.163802795E0,8.761185687E0
1.767654700E1,2.535726929E-1,5.281018066E0,6.945706329E0,8.729048479E0
1.768649900E1,5.123844910E-1,5.619464264E0,6.833439789E0,8.862099967E0
1.769645200E1,7.908055115E-1,5.903723145E0,6.657106476E0,8.932882343E0
1.770640400E1,9.410929871E-1,6.032305756E0,6.466403046E0,8.893184868E0
1.771635600E1,9.187893677E-1,6.059249725E0,6.355483704E0,8.828978097E0
1.772630900E1,8.032296753E-1,5.941444702E0,6.321504364E0,8.712483026E0
1.773626100E1,6.057902527E-1,5.759273529E0,6.448590088E0,8.667209905E0
1.774621300E1,3.680845642E-1,5.602848816E0,6.717580719E0,8.755186567E0
1.775616500E1,1.245410156E-1,5.452860718E0,7.003037109E0,8.876470539E0
1.776611800E1,-1.052311707E-1,5.326673126E0,7.225624237E0,8.977425344E0
1.777607000E1,-3.523672485E-1,5.250481567E0,7.397317200E0,9.078106692E0
1.778602200E1,-5.550457764E-1,5.219196625E0,7.545509033E0,9.191452322E0
1.779597400E1,-6.641688538E-1,5.229674835E0,7.715405731E0,9.344415698E0
1.780592700E1,-7.436535645E-1,5.394631805E0,7.892786865E0,9.589116614E0
1.781587900E1,-7.497908020E-1,5.708828430E0,8.093669128E0,9.932793577E0
1.782583100E1,-6.298901367E-1,6.002218323E0,8.278235321E0,1.024463598E1
1.783578400E1,-4.529580688E-1,6.164929962E0,8.320297852E0,1.036527321E1
1.784573600E1,-3.080593872E-1,6.236481171E0,8.193511505E0,1.030156438E1
1.785568800E1,-2.398013306E-1,6.361022186E0,8.055947571E0,1.026734626E1
1.786564000E1,-1.336720276E-1,6.511908417E0,8.033045197E0,1.034179068E1
1.787559300E1,4.535568237E-2,6.649472351E0,8.181087341E0,1.054266237E1
1.788554500E1,1.975891113E-1,6.800059204E0,8.441246338E0,1.084133232E1
1.789549700E1,3.420387268E-1,6.872807922E0,8.703500977E0,1.109519754E1
1.790544900E1,4.459226990E-1,6.856641541E0,8.962312775E0,1.129315857E1
1.791540200E1,4.926255798E-1,6.825206909E0,9.151369629E0,1.142688476E1
1.792535400E1,3.842509460E-1,6.849306793E0,9.268875275E0,1.153137898E1
1.793530600E1,1.631607056E-1,6.945556641E0,9.198371887E0,1.152724702E1
1.794525900E1,-3.353027344E-2,6.921456757E0,8.777147827E0,1.117792521E1
1.795521100E1,-2.109114075E-1,6.750512238E0,8.261021118E0,1.067044371E1
1.796516300E1,-3.803590393E-1,6.649622040E0,7.879314880E0,1.031725493E1
1.797511500E1,-5.364843750E-1,6.758296051E0,7.722740479E0,1.027633697E1
1.798506800E1,-5.668711853E-1,6.793472900E0,7.741301880E0,1.031505559E1
1.799502000E1,-6.155200195E-1,6.598578186E0,8.038284302E0,1.041797070E1
1.800497200E1,-7.337741089E-1,6.274502106E0,8.775800629E0,1.081306977E1
1.801492400E1,-8.427474976E-1,6.003565521E0,9.778415680E0,1.150523514E1
1.802487700E1,-1.008752289E0,5.818849640E0,1.056907150E1,1.210709977E1
1.803482900E1,-1.262025604E0,5.718109131E0,1.093446167E1,1.240370641E1
1.804478100E1,-1.480571136E0,5.649102631E0,1.096589630E1,1.242398218E1
1.805473400E1,-1.540596313E0,5.566474457E0,1.073328003E1,1.218861662E1
1.806468600E1,-1.394500122E0,5.526806946E0,1.027343628E1,1.174877520E1
1.807463800E1,-1.186432800E0,5.604046326E0,9.595196686E0,1.117500593E1
1.808459000E1,-1.094074860E0,5.805976410E0,8.904383240E0,1.068617812E1
1.809454300E1,-9.874964905E-1,6.035149841E0,8.249046021E0,1.026863882E1
1.810449500E1,-9.051676941E-1,6.232439575E0,7.670798492E0,9.924907109E0
1.811444700E1,-8.008346558E-1,6.362369385E0,7.234006805E0,9.667054091E0
1.812439900E1,-6.375242615E-1,6.389762421E0,7.021598511E0,9.515164035E0
1.813435200E1,-4.330494690E-1,6.320755920E0,7.039561157E0,9.470739598E0
1.814430400E1,-2.923420715E-1,6.094576263E0,7.257358246E0,9.481485771E0
1.815425600E1,-2.974314880E-1,5.767356720E0,7.694598999E0,9.620692427E0
1.816420900E1,-4.297563171E-1,5.428910522E0,8.166118469E0,9.815459786E0
1.817416100E1,-5.658233643E-1,5.123994598E0,8.446335754E0,9.895254640E0
1.818411300E1,-6.735992432E-1,4.844226379E0,8.615184631E0,9.906647838E0
1.819406500E1,-7.744894409E-1,4.573738861E0,8.627309418E0,9.795375891E0
1.820401800E1,-8.400531006E-1,4.381987610E0,8.469387817E0,9.572775701E0
1.821397000E1,-8.806187439E-1,4.306245117E0,8.106093292E0,9.221062024E0
1.822392200E1,-9.328601074E-1,4.317771149E0,7.645052032E0,8.829507135E0
1.823387400E1,-9.882449341E-1,4.398902435E0,7.238647156E0,8.527894425E0
1.824382700E1,-1.048719177E0,4.429588623E0,6.919660492E0,8.282678830E0
1.825377900E1,-1.145717468E0,4.404889984E0,6.698719940E0,8.098677245E0
1.826373100E1,-1.202449493E0,4.412673798E0,6.556365967E0,7.993967070E0
1.827368400E1,-1.267564087E0,4.444258118E0,6.403683472E0,7.897171072E0
1.828363600E1,-1.310225372E0,4.462071075E0,6.234984283E0,7.778290161E0
1.829358821E1,-1.318607941E0,4.490661621E0,6.070775757E0,7.665447605E0
1.830354021E1,-1.248703308E0,4.518653412E0,5.942043457E0,7.568709867E0
1.831349321E1,-1.108744354E0,4.581223297E0,5.922434235E0,7.569157695E0
1.832344521E1,-9.044192505E-1,4.661007385E0,6.034700775E0,7.678579131E0
1.833339721E1,-6.935078430E-1,4.757257233E0,6.209836578E0,7.853312666E0
1.834334921E1,-5.289999390E-1,4.868925018E0,6.339616699E0,8.011055590E0
1.835330221E1,-4.346960449E-1,4.990472260E0,6.402635651E0,8.129422938E0
1.836325421E1,-3.484753418E-1,5.105732574E0,6.419999542E0,8.210136071E0
1.837320621E1,-2.761756897E-1,5.200186157E0,6.361620941E0,8.221218284E0
1.838315921E1,-2.332150269E-1,5.244643707E0,6.309678955E0,8.208089021E0
1.839311121E1,-2.607577515E-1,5.300477600E0,6.280339966E0,8.222270215E0
1.840306321E1,-3.556604004E-1,5.370681610E0,6.290818176E0,8.279197341E0
1.841301521E1,-4.944218445E-1,5.457201691E0,6.419999542E0,8.440491536E0
1.842296821E1,-6.283932495E-1,5.550457764E0,6.638694763E0,8.676100946E0
1.843292021E1,-7.918533325E-1,5.614823914E0,6.912625122E0,8.940786619E0
1.844287221E1,-8.870553589E-1,5.631738739E0,7.196734314E0,9.181303460E0
1.845282421E1,-8.982820129E-1,5.710924072E0,7.435188446E0,9.418258414E0
1.846277721E1,-8.666976929E-1,5.868546295E0,7.598498840E0,9.639926615E0
1.847272921E1,-7.753875732E-1,6.077362061E0,7.773035889E0,9.897254287E0
1.848268121E1,-6.032455444E-1,6.314468994E0,8.002059631E0,1.021123804E1
1.849263421E1,-4.638853455E-1,6.555168457E0,8.242160339E0,1.054128219E1
1.850258621E1,-3.616479492E-1,6.679859161E0,8.393495636E0,1.073322303E1
1.851253821E1,-2.612068176E-1,6.672823792E0,8.427325287E0,1.075242381E1
1.852249021E1,-2.472857666E-1,6.611601105E0,8.431666260E0,1.071762172E1
1.853244321E1,-2.857557678E-1,6.549779663E0,8.484207001E0,1.072208181E1
1.854239521E1,-3.617976379E-1,6.524781647E0,8.568182373E0,1.077577943E1
1.855234721E1,-4.270619202E-1,6.607858887E0,8.655001831E0,1.089748768E1
1.856230021E1,-4.522096252E-1,6.671177216E0,8.867859192E0,1.110621563E1
1.857225221E1,-7.012916565E-1,6.721173248E0,9.013656006E0,1.126552149E1
1.858220421E1,-6.602769470E-1,6.857090607E0,9.126820679E0,1.143479396E1
1.859215621E1,-4.631369019E-1,6.750212860E0,9.038055267E0,1.129009798E1
1.860210921E1,-3.752696228E-1,6.562802582E0,9.045390015E0,1.118169422E1
1.861206121E1,-3.614982605E-1,6.475983124E0,9.172775116E0,1.123427086E1
1.862201321E1,-2.739303589E-1,6.372099152E0,9.336833954E0,1.130730533E1
1.863196521E1,-9.490264893E-2,6.239924011E0,9.582922211E0,1.143582338E1
1.864191821E1,-2.365081787E-2,6.102360077E0,9.962981873E0,1.168333709E1
1.865187021E1,-6.885681152E-3,5.959407349E0,1.046144531E1,1.203978494E1
1.866182221E1,2.829116821E-2,5.774841156E0,1.078432388E1,1.223320205E1
1.867177421E1,3.233276367E-2,5.612428894E0,1.077758789E1,1.215141162E1
1.868172721E1,-4.445755005E-2,5.554798737E0,1.053973251E1,1.191401389E1
1.869167921E1,-1.121168518E-1,5.593418427E0,1.027777725E1,1.170177786E1
1.870163121E1,-8.128097534E-2,5.663023682E0,1.004291565E1,1.152981347E1
1.871158421E1,2.604583740E-2,5.739065552E0,9.859546967E0,1.140825220E1
1.872153621E1,9.744735718E-2,5.824088745E0,9.617051239E0,1.124353949E1
1.873148821E1,1.460961914E-1,5.865402832E0,9.406289520E0,1.108614347E1
1.874144021E1,8.891510010E-2,5.885760498E0,9.212442627E0,1.093248287E1
1.875139321E1,-1.107696533E-2,5.848338318E0,9.024134216E0,1.075351952E1
1.876134521E1,-5.763015747E-2,5.735023956E0,8.866362305E0,1.055964969E1
1.877129721E1,-1.300794983E-1,5.578898621E0,8.776100006E0,1.040004624E1
1.878125021E1,-2.097138977E-1,5.420228577E0,8.718320160E0,1.026800682E1
1.879120221E1,-2.782713318E-1,5.299729156E0,8.642877045E0,1.014218358E1
1.880115421E1,-3.486250305E-1,5.222938843E0,8.481063538E0,9.966396957E0
1.881110621E1,-4.478686523E-1,5.173092499E0,8.239016876E0,9.738730483E0
1.882105921E1,-5.295986938E-1,5.147346039E0,7.992479553E0,9.521311644E0
1.883101121E1,-5.827381897E-1,5.130281525E0,7.727380829E0,9.293642278E0
1.884096321E1,-6.297404480E-1,5.106930084E0,7.461833038E0,9.064009058E0
1.885091521E1,-6.420149231E-1,5.132077789E0,7.238647156E0,8.896539678E0
1.886086821E1,-6.852749634E-1,5.190157013E0,7.019053802E0,8.756394685E0
1.887082021E1,-6.773414612E-1,5.249882812E0,6.780599670E0,8.602127231E0
1.888077221E1,-6.279441833E-1,5.312452698E0,6.566993866E0,8.470057615E0
1.889072521E1,-5.743556213E-1,5.397326202E0,6.413562927E0,8.402071407E0
1.890067721E1,-5.117857361E-1,5.467230835E0,6.281836853E0,8.343501177E0
1.891062921E1,-4.225712585E-1,5.484445038E0,6.199058990E0,8.287703917E0
1.892058121E1,-3.637435913E-1,5.468727722E0,6.234086151E0,8.300790471E0
1.893053421E1,-3.013233948E-1,5.488935699E0,6.264472961E0,8.334436537E0
1.894048621E1,-2.456391907E-1,5.523064728E0,6.311026154E0,8.390091401E0
1.895043821E1,-1.839674377E-1,5.544619904E0,6.391259308E0,8.463146544E0
1.896039021E1,-1.345701599E-1,5.546565857E0,6.410269775E0,8.477857072E0
1.897034321E1,-1.199006653E-1,5.558540955E0,6.360423431E0,8.447883755E0
1.898029521E1,-1.288819885E-1,5.572911072E0,6.253395996E0,8.377285352E0
1.899024721E1,-1.743873596E-1,5.596861267E0,6.181395721E0,8.340558738E0
1.900020021E1,-3.070115662E-1,5.588029633E0,6.180198212E0,8.337576459E0
1.901015221E1,-4.730163574E-1,5.557044067E0,6.252946930E0,8.378772497E0
1.902010421E1,-6.517446899E-1,5.512885895E0,6.310876465E0,8.404989220E0
1.903005621E1,-7.668553162E-1,5.473667450E0,6.317911835E0,8.394350027E0
1.904000921E1,-8.265811157E-1,5.468578033E0,6.342909851E0,8.415526569E0
1.904996121E1,-8.819659424E-1,5.507796478E0,6.396199036E0,8.486757218E0
1.905991321E1,-9.407936096E-1,5.582491150E0,6.464906158E0,8.593271303E0
1.906986521E1,-9.704319763E-1,5.707032166E0,6.547684021E0,8.739800936E0
1.907981821E1,-9.675878906E-1,5.880970459E0,6.724616089E0,8.985683135E0
1.908977021E1,-8.349636841E-1,6.049370270E0,6.926246796E0,9.233901650E0
1.909972221E1,-7.821235657E-1,6.250402222E0,6.981781311E0,9.403431048E0
1.910967521E1,-7.831713867E-1,6.480024719E0,7.014563141E0,9.581658199E0
1.911962721E1,-7.448510742E-1,6.689588928E0,7.052284698E0,9.748852375E0
1.912957921E1,-6.137237549E-1,6.800657959E0,7.124584351E0,9.868399449E0
1.913953121E1,-4.436773682E-1,6.895410919E0,7.326215057E0,1.007059921E1
1.914948421E1,-2.956352234E-1,7.012168121E0,7.730224915E0,1.044099034E1
1.915943621E1,-8.457412720E-2,7.110663300E0,8.269553375E0,1.090661260E1
1.916938821E1,8.337661743E-2,7.133415985E0,8.823251953E0,1.134646863E1
1.917934021E1,1.450483704E-1,7.073540497E0,9.171727295E0,1.158346217E1
1.918929321E1,2.918930054E-2,6.988666992E0,9.220376129E0,1.156968687E1
1.919924521E1,-1.553768921E-1,6.982679443E0,9.009913788E0,1.140002196E1
1.920919721E1,-2.833607483E-1,6.953939209E0,8.678502960E0,1.112447650E1
1.921915021E1,-3.960763550E-1,6.852599945E0,8.409063263E0,1.085483060E1
1.922910221E1,-5.056484985E-1,6.809639282E0,8.303682404E0,1.075072133E1
1.923905421E1,-5.403762817E-1,6.873706055E0,8.399483185E0,1.086697562E1
1.924900621E1,-5.328918457E-1,6.885830841E0,8.572972412E0,1.100883718E1
1.925895921E1,-5.105882263E-1,6.834637299E0,8.885971527E0,1.122200772E1
1.926891121E1,-5.828878784E-1,6.809788971E0,9.382938080E0,1.160829493E1
1.927886321E1,-7.521858215E-1,6.750811615E0,1.001821701E1,1.210388008E1
1.928881583E1,-9.380992126E-1,6.560257874E0,1.046578629E1,1.238748143E1
1.929876883E1,-1.172661438E0,6.231242065E0,1.058508820E1,1.233886561E1
1.930872083E1,-1.453327789E0,5.834716644E0,1.049168243E1,1.209262090E1
1.931867283E1,-1.678609314E0,5.556744690E0,1.034079620E1,1.185863428E1
1.932862583E1,-1.688788147E0,5.481900330E0,1.011970596E1,1.163235511E1
1.933857783E1,-1.515598297E0,5.577701111E0,9.734107819E0,1.132080575E1
1.934852983E1,-1.268611908E0,5.818101196E0,9.211245117E0,1.096844174E1
1.935848183E1,-1.052910461E0,6.035149841E0,8.731492767E0,1.066633114E1
1.936843483E1,-8.376580811E-1,6.089037781E0,8.308023376E0,1.033447166E1
1.937838683E1,-5.867797852E-1,6.073769531E0,7.861052856E0,9.951439034E0
1.938833883E1,-4.107458496E-1,6.099515991E0,7.442972260E0,9.631751841E0
1.939829183E1,-3.588038635E-1,6.144272919E0,7.195237427E0,9.468488345E0
1.940824383E1,-3.394940186E-1,6.085594940E0,7.148534546E0,9.394214609E0
1.941819583E1,-2.785707092E-1,5.921685791E0,7.272776184E0,9.382816084E0
1.942814783E1,-2.564167786E-1,5.781876526E0,7.536378021E0,9.502254438E0
1.943810083E1,-3.192860413E-1,5.693709869E0,7.829318848E0,9.685995523E0
1.944805283E1,-4.357438660E-1,5.586532745E0,8.011040955E0,9.776297766E0
1.945800483E1,-5.860313416E-1,5.404211884E0,7.983348541E0,9.658301753E0
1.946795683E1,-8.033793640E-1,5.214705963E0,7.823930054E0,9.436761000E0
1.947790983E1,-1.042132874E0,5.014123077E0,7.567812653E0,9.137792923E0
1.948786183E1,-1.275647278E0,4.854854279E0,7.306755524E0,8.864849820E0
1.949781383E1,-1.445394287E0,4.761897583E0,7.129075012E0,8.694167227E0
1.950776683E1,-1.527872772E0,4.696782990E0,7.000791779E0,8.567686455E0
1.951771883E1,-1.552870789E0,4.671784973E0,6.943161621E0,8.511432066E0
1.952767083E1,-1.453477478E0,4.705315247E0,6.918163605E0,8.491971268E0
1.953762283E1,-1.285227356E0,4.765190735E0,6.844516754E0,8.438380277E0
1.954757583E1,-1.122216339E0,4.869374084E0,6.704707489E0,8.362013872E0
1.955752783E1,-9.241781616E-1,4.984185333E0,6.519243164E0,8.258131759E0
1.956747983E1,-7.083270264E-1,5.049748993E0,6.414760437E0,8.194561827E0
1.957743183E1,-5.327421570E-1,5.101541290E0,6.392157440E0,8.195682673E0
1.958738483E1,-4.153862000E-1,5.153183899E0,6.405479736E0,8.231526022E0
1.959733683E1,-3.354524231E-1,5.214705963E0,6.451434174E0,8.302209917E0
1.960728883E1,-2.791694641E-1,5.262756042E0,6.434669037E0,8.317421618E0
1.961724183E1,-2.377056885E-1,5.281167755E0,6.353388062E0,8.265154367E0
1.962719383E1,-2.324665833E-1,5.271737366E0,6.270161133E0,8.195131250E0
1.963714583E1,-2.469863892E-1,5.298681335E0,6.233786774E0,8.185177073E0
1.964709783E1,-2.835104370E-1,5.359754333E0,6.329138489E0,8.298514246E0
1.965705083E1,-3.514691162E-1,5.404361572E0,6.487509155E0,8.450942526E0
1.966700283E1,-4.781057739E-1,5.456004181E0,6.623725891E0,8.594783967E0
1.967695483E1,-6.364764404E-1,5.488187256E0,6.724167023E0,8.702857218E0
1.968690683E1,-7.378157043E-1,5.543721771E0,6.832092590E0,8.829196580E0
1.969685983E1,-7.918533325E-1,5.625002747E0,6.951244812E0,8.977053639E0
1.970681183E1,-8.482859802E-1,5.714067535E0,7.075935516E0,9.134496173E0
1.971676383E1,-8.394543457E-1,5.795797577E0,7.224576416E0,9.300024599E0
1.972671683E1,-7.837701416E-1,5.928721161E0,7.336992645E0,9.465489492E0
1.973666883E1,-7.382647705E-1,6.109694824E0,7.396718445E0,9.622102134E0
1.974662083E1,-6.671626282E-1,6.283932495E0,7.546407166E0,9.842823512E0
1.975657283E1,-4.767585754E-1,6.386918335E0,7.743547211E0,1.004900731E1
1.976652583E1,-3.742218018E-1,6.395300903E0,7.918982391E0,1.018578410E1
1.977647783E1,-3.876937866E-1,6.420747986E0,8.053552551E0,1.030708591E1
1.978642983E1,-4.439767456E-1,6.482868805E0,8.161328430E0,1.043225695E1
1.979638283E1,-5.670208740E-1,6.510411530E0,8.298892365E0,1.056307651E1
1.980633483E1,-7.319778442E-1,6.549180908E0,8.435408478E0,1.070437660E1
1.981628683E1,-8.587641907E-1,6.634353790E0,8.615184631E0,1.090749891E1
1.982623883E1,-9.011260986E-1,6.800508270E0,8.706494751E0,1.108431287E1
1.983619183E1,-8.268804932E-1,6.960076447E0,8.520281982E0,1.103275127E1
1.984614383E1,-6.556365967E-1,6.902595978E0,8.255782013E0,1.078117003E1
1.985609583E1,-4.632865906E-1,6.752009125E0,8.221054230E0,1.064847380E1
1.986604783E1,-2.863545227E-1,6.599626007E0,8.403225403E0,1.068883808E1
1.987600083E1,-1.082249451E-1,6.383475494E0,8.690028992E0,1.078318487E1
1.988595283E1,-5.269042969E-2,6.194718018E0,8.975036316E0,1.090543830E1
1.989590483E1,-3.173400879E-2,6.046526184E0,9.210496674E0,1.101792789E1
1.990585783E1,-8.382568359E-3,5.844596100E0,9.355245667E0,1.103086557E1
1.991580983E1,-1.496887207E-3,5.639821930E0,9.417665863E0,1.097725029E1
