"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.904003487E1	5.345384216E-1	8.771010590E0	1.503174133E0	8.914925157E0
2.905000587E1	6.533912659E-1	8.681796112E0	1.560654602E0	8.845119935E0
2.905997787E1	6.578819275E-1	8.577762451E0	1.301244049E0	8.700807628E0
2.906994987E1	6.664141846E-1	8.502918091E0	9.556127930E-1	8.582360965E0
2.907992187E1	7.168592834E-1	8.472680969E0	6.906637573E-1	8.530956949E0
2.908989287E1	8.503816223E-1	8.476722565E0	5.321434021E-1	8.535874351E0
2.909986487E1	1.050964508E0	8.497529297E0	5.575904846E-1	8.580410112E0
2.910983687E1	1.206042023E0	8.459658051E0	5.900729370E-1	8.565543635E0
2.911980787E1	1.212328949E0	8.373437347E0	3.842509460E-1	8.469465348E0
2.912977987E1	1.048270111E0	8.168513489E0	2.100132751E-1	8.238178708E0
2.913975187E1	8.884025574E-1	7.999814301E0	2.077679443E-1	8.051674078E0
2.914972387E1	6.581813049E-1	7.876919861E0	2.787203979E-1	7.909282786E0
2.915969487E1	4.378395081E-1	7.781268768E0	2.951861572E-1	7.799165465E0
2.916966687E1	2.122586060E-1	7.781568146E0	3.370989990E-1	7.791757970E0
2.917963887E1	-3.802093506E-2	7.904612274E0	3.035687256E-1	7.910530625E0
2.918960988E1	-2.230361938E-1	8.070167999E0	2.511776733E-1	8.077155867E0
2.919958188E1	-2.894979858E-1	8.278684387E0	2.755769348E-1	8.288327148E0
2.920955387E1	-3.207829285E-1	8.545429688E0	4.528083801E-1	8.563428382E0
2.921952587E1	-2.763253784E-1	8.903934174E0	7.485932922E-1	8.939619198E0
2.922949687E1	-2.713856506E-1	9.349108429E0	9.825567627E-1	9.404514681E0
2.923946921E1	-1.712438965E-1	9.780960388E0	1.174008636E0	9.852654813E0
2.924944121E1	-5.673202515E-2	1.017164795E1	1.237925720E0	1.024685809E1
2.925941221E1	2.020797729E-2	1.055140823E1	1.267115021E0	1.062723880E1
2.926938421E1	2.424957275E-2	1.084120560E1	1.337019653E0	1.092336708E1
2.927935621E1	-2.020797729E-2	1.102726868E1	1.321452026E0	1.110618289E1
2.928932821E1	-2.050735474E-2	1.109492798E1	1.323248291E0	1.117357747E1
2.929929921E1	7.035369873E-2	1.106364304E1	1.363813934E0	1.114760671E1
2.930927121E1	1.276844788E-1	1.108130630E1	1.357377319E0	1.116486121E1
2.931924321E1	-1.047821045E-2	1.104642883E1	1.186283112E0	1.110994903E1
2.932921421E1	-2.285746765E-1	1.090961334E1	9.424401855E-1	1.095262997E1
2.933918621E1	-5.149291992E-1	1.083626587E1	8.629554749E-1	1.088276170E1
2.934915821E1	-7.973918152E-1	1.084913910E1	8.924441528E-1	1.091494890E1
2.935913021E1	-9.500743103E-1	1.096604599E1	1.194515991E0	1.107175119E1
2.936910121E1	-8.773255920E-1	1.108295288E1	1.619182892E0	1.123491424E1
2.937907321E1	-4.939727783E-1	1.113249985E1	2.110311584E0	1.134151564E1
2.938904521E1	1.468446350E-1	1.134535721E1	2.512974243E0	1.162126211E1
2.939901621E1	8.806187439E-1	1.158485916E1	2.621049500E0	1.191026245E1
2.940898821E1	1.319655762E0	1.173110504E1	2.295326843E0	1.202617321E1
2.941896021E1	1.418749695E0	1.176508438E1	1.533111877E0	1.194907918E1
2.942893221E1	1.297052765E0	1.149414780E1	6.499484253E-1	1.158534473E1
2.943890321E1	1.094972992E0	1.122904907E1	-1.371148682E-1	1.128314271E1
2.944887521E1	9.132508850E-1	1.091769653E1	-3.526666260E-1	1.096150074E1
2.945884721E1	8.168513489E-1	1.090527237E1	-3.737727356E-1	1.094220808E1
2.946881821E1	5.882766724E-1	1.099613342E1	-4.073030090E-1	1.101938816E1
2.947879021E1	6.643185425E-1	1.081755478E1	-1.010398865E-1	1.083840484E1
2.948876221E1	9.000782776E-1	1.072250244E1	7.985893250E-1	1.078980743E1
2.949873421E1	1.179247742E0	1.071531738E1	2.150128784E0	1.099234759E1
2.950870521E1	1.610051880E0	1.059781174E1	3.618724823E0	1.131375490E1
2.951867721E1	2.045047302E0	1.040276733E1	4.902904358E0	1.168067883E1
2.952864921E1	2.179018707E0	1.004755600E1	5.438191223E0	1.163079653E1
2.953862021E1	1.986369324E0	9.617500305E0	4.917573853E0	1.098291891E1
2.954859221E1	1.497785339E0	9.297914886E0	3.582649841E0	1.007620772E1
2.955856421E1	9.114546204E-1	8.952583008E0	2.003433838E0	9.219177793E0
2.956853621E1	4.342469788E-1	8.625213776E0	7.524851990E-1	8.668859042E0
2.957850721E1	2.474354553E-1	8.365354156E0	3.113525391E-2	8.369070670E0
2.958847921E1	3.499722290E-1	8.220305786E0	-1.251397705E-1	8.228703892E0
2.959845121E1	4.719685364E-1	8.187823334E0	3.517684937E-2	8.201490270E0
2.960842221E1	6.406677246E-1	8.226742401E0	2.815644836E-1	8.256453490E0
2.961839421E1	6.656657410E-1	8.221353607E0	3.345542908E-1	8.255040435E0
2.962836621E1	6.469546509E-1	8.260122986E0	3.129991150E-1	8.291329840E0
2.963833821E1	5.851332092E-1	8.333021393E0	3.294648743E-1	8.360034301E0
2.964830921E1	5.617817688E-1	8.388406219E0	4.975653076E-1	8.421907675E0
2.965828121E1	6.146218872E-1	8.443341980E0	7.319778442E-1	8.497268704E0
2.966825321E1	6.668632507E-1	8.500074005E0	9.943821716E-1	8.583982793E0
2.967822421E1	7.517367554E-1	8.506061554E0	1.234931946E0	8.628050082E0
2.968819621E1	7.997868347E-1	8.492140503E0	1.287322998E0	8.626314961E0
2.969816821E1	8.310717773E-1	8.479267273E0	1.237326965E0	8.609275916E0
2.970814021E1	6.759942627E-1	8.462951202E0	9.804611206E-1	8.546333442E0
2.971811121E1	5.397775269E-1	8.427175598E0	6.074368286E-1	8.466264102E0
2.972808321E1	4.885839844E-1	8.460406494E0	3.516188049E-1	8.481793922E0
2.973805521E1	4.915777588E-1	8.568481750E0	2.618055725E-1	8.586563361E0
2.974802621E1	5.839356995E-1	8.747210083E0	2.372566223E-1	8.769889158E0
2.975799821E1	7.277865601E-1	8.974138184E0	4.358935547E-1	9.014146249E0
2.976797021E1	8.476872253E-1	9.161847839E0	6.691085815E-1	9.225277002E0
2.977794221E1	9.225315857E-1	9.312135315E0	8.030799866E-1	9.392117233E0
2.978791321E1	1.016536102E0	9.381141815E0	9.416917419E-1	9.482929439E0
2.979788521E1	1.141825562E0	9.422755280E0	1.022972717E0	9.546651552E0
2.980785721E1	1.278042297E0	9.510173492E0	1.057101746E0	9.653717215E0
2.981782821E1	1.365759888E0	9.627978516E0	1.033301239E0	9.779109459E0
2.982780021E1	1.310375061E0	9.600585480E0	9.286688232E-1	9.733999699E0
2.983777221E1	1.177002411E0	9.500144348E0	7.527845764E-1	9.602331067E0
2.984774421E1	9.595046997E-1	9.363777924E0	4.652325439E-1	9.424299846E0
2.985771521E1	7.758366394E-1	9.244625702E0	2.508782959E-1	9.280515437E0
2.986768721E1	6.282435608E-1	9.162147217E0	1.757345581E-1	9.185342358E0
2.987765921E1	5.869294739E-1	9.137298889E0	2.809657288E-1	9.160439888E0
2.988763021E1	5.917195129E-1	9.216484222E0	4.375401306E-1	9.245818231E0
2.989760221E1	5.113366699E-1	9.321565704E0	4.692741394E-1	9.347367040E0
2.990757421E1	4.969665527E-1	9.443112946E0	3.432362366E-1	9.462408201E0
2.991754621E1	5.092410278E-1	9.637408905E0	3.644920349E-1	9.657734272E0
2.992751721E1	6.602769470E-1	9.910890198E0	5.258564758E-1	9.946770088E0
2.993748921E1	9.071136475E-1	1.023721161E1	8.893006897E-1	1.031572646E1
2.994746121E1	1.185534668E0	1.053329590E1	1.365011444E0	1.068733228E1
2.995743221E1	1.444645844E0	1.078986237E1	1.781595154E0	1.103096609E1
2.996740421E1	1.535806274E0	1.097278198E1	2.092648315E0	1.127562958E1
2.997737621E1	1.507814484E0	1.106364304E1	2.243384857E0	1.138905077E1
2.998734721E1	1.493594055E0	1.110405899E1	2.193388824E0	1.141673788E1
2.999731921E1	1.354832611E0	1.106663681E1	1.887574768E0	1.130791582E1
3.000729121E1	1.009650421E0	1.096395035E1	1.302142181E0	1.108707245E1
3.001726321E1	5.812413025E-1	1.081231567E1	6.884184265E-1	1.084978947E1
3.002723421E1	1.886077881E-1	1.065050217E1	3.809577942E-1	1.065898204E1
3.003720621E1	-6.271957397E-2	1.050919601E1	5.185217285E-1	1.052216705E1
3.004717821E1	-1.425036621E-1	1.048434769E1	9.463320923E-1	1.052793418E1
3.005714921E1	-4.056564331E-2	1.054452255E1	1.311273193E0	1.062581944E1
3.006712121E1	9.580078125E-3	1.056353302E1	1.647024994E0	1.069116518E1
3.007709321E1	-1.960922241E-1	1.059811111E1	1.698218536E0	1.073509933E1
3.008706521E1	-6.014492798E-1	1.070259384E1	1.385219421E0	1.080861180E1
3.009703621E1	-9.785151672E-1	1.082444046E1	8.993298340E-1	1.090572315E1
3.010700821E1	-9.187893677E-1	1.089015381E1	1.117875366E0	1.098586679E1
3.011698021E1	-4.288581848E-1	1.109208389E1	2.278711395E0	1.133184760E1
3.012695121E1	2.701881409E-1	1.128802643E1	3.489094391E0	1.181805068E1
3.013692321E1	9.388476562E-1	1.129191833E1	4.005221100E0	1.201793038E1
3.014689521E1	1.066681824E0	1.104553070E1	3.725153503E0	1.170548278E1
3.015686621E1	5.116360474E-1	1.063493454E1	2.895428925E0	1.103390741E1
3.016683821E1	-2.296224976E-1	1.019499939E1	1.989213409E0	1.038978869E1
3.017681021E1	-8.309220886E-1	9.909842377E0	1.445543976E0	1.004912956E1
3.018678221E1	-9.713301086E-1	9.792187042E0	1.417701874E0	9.941845294E0
3.019675321E1	-6.753955078E-1	9.855505371E0	1.733994141E0	1.002965009E1
3.020672521E1	-7.394622803E-2	1.006791367E1	2.018253021E0	1.026848085E1
3.021669721E1	6.218069458E-1	1.029588959E1	2.152523804E0	1.053685650E1
3.022666821E1	1.122216339E0	1.037073395E1	2.010618896E0	1.062328012E1
3.023663958E1	1.250200195E0	1.032448013E1	1.641187134E0	1.052859847E1
3.024661158E1	1.205742645E0	1.020442978E1	1.170116730E0	1.034182651E1
3.025658358E1	1.025367737E0	9.968969421E0	8.226892090E-1	1.005527463E1
3.026655458E1	6.920109558E-1	9.589358826E0	6.870712280E-1	9.638814695E0
3.027652658E1	3.453318787E-1	9.159602509E0	6.138734436E-1	9.186643175E0
3.028649858E1	7.110214233E-2	8.747210083E0	6.593788147E-1	8.772315554E0
3.029646958E1	-1.481918335E-1	8.393345947E0	9.400451660E-1	8.447123885E0
3.030644158E1	-2.824626160E-1	8.145760803E0	1.293310547E0	8.252627240E0
3.031641358E1	-3.180885315E-1	7.985144806E0	1.673968964E0	8.164918247E0
3.032638458E1	-2.806663513E-1	7.912246399E0	1.928439789E0	8.148699080E0
3.033635658E1	-1.312770081E-1	7.950866089E0	1.929038544E0	8.182584856E0
3.034632858E1	1.092727661E-2	8.030799866E0	1.757345581E0	8.220835078E0
3.035630058E1	1.242416382E-1	8.081244965E0	1.437161407E0	8.208982219E0
3.036627158E1	2.387535095E-1	8.151448975E0	1.086889801E0	8.227056160E0
3.037624358E1	3.100053406E-1	8.122858429E0	8.132588196E-1	8.169352623E0
3.038621558E1	2.926414490E-1	8.058043213E0	5.902226257E-1	8.084928088E0
3.039618658E1	2.387535095E-1	7.969128113E0	3.695814514E-1	7.981265349E0
3.040615858E1	1.131646729E-1	7.861801300E0	1.704954529E-1	7.864464039E0
3.041613058E1	-5.763015747E-2	7.786507874E0	-6.092330933E-2	7.786959468E0
3.042610158E1	-2.333647156E-1	7.821085968E0	-3.285667419E-1	7.831462246E0
3.043607358E1	-3.137475586E-1	8.047115936E0	-5.209167480E-1	8.070059893E0
3.044604558E1	-3.556604004E-1	8.386609955E0	-5.974076843E-1	8.415379777E0
3.045601758E1	-3.606001282E-1	8.726403351E0	-5.372328186E-1	8.750358107E0
3.046598858E1	-2.824626160E-1	9.053024139E0	-3.558100891E-1	9.064415702E0
3.047596058E1	-2.174977112E-1	9.367520142E0	-1.806742859E-1	9.371786492E0
3.048593258E1	-1.083746338E-1	9.724078674E0	1.889071655E-1	9.726517210E0
3.049590358E1	8.831634521E-3	1.010803024E1	7.387138367E-1	1.013499144E1
3.050587558E1	6.691085815E-2	1.032373169E1	1.167871399E0	1.038979483E1
3.051584758E1	-4.685256958E-2	1.038630157E1	1.378184052E0	1.047744467E1
3.052581958E1	-1.713935852E-1	1.047162415E1	1.382225647E0	1.056384569E1
3.053579058E1	-3.623963928E-1	1.053569092E1	1.232387238E0	1.061371248E1
3.054576258E1	-5.743556213E-1	1.051084259E1	8.761280823E-1	1.056292084E1
3.055573458E1	-6.701564026E-1	1.046713348E1	5.049000549E-1	1.050071031E1
3.056570558E1	-5.050497437E-1	1.056532928E1	3.460803223E-1	1.058305389E1
3.057567758E1	-2.113604736E-1	1.067295547E1	4.731660461E-1	1.068552937E1
3.058564958E1	1.227447510E-1	1.083087708E1	6.096821594E-1	1.084871775E1
3.059562058E1	2.722837830E-1	1.092143875E1	6.300398254E-1	1.094298465E1
3.060559258E1	1.793270874E-1	1.080542999E1	4.555027771E-1	1.081651322E1
3.061556458E1	-2.185455322E-2	1.061742096E1	2.887495422E-1	1.062136911E1
3.062553658E1	-9.729766846E-2	1.050275940E1	4.587959290E-1	1.051322574E1
3.063550758E1	-1.188528442E-1	1.050201096E1	8.408015442E-1	1.053628527E1
3.064547958E1	-2.038760376E-1	1.049437683E1	1.139729919E0	1.055805355E1
3.065545158E1	-4.784051514E-1	1.055065979E1	1.064735870E0	1.061503443E1
3.066542258E1	-8.611592102E-1	1.071980804E1	6.664141846E-1	1.077497042E1
3.067539458E1	-1.197060699E0	1.082878143E1	3.369493103E-1	1.089995397E1
3.068536658E1	-9.726773071E-1	1.099792969E1	3.270698547E-1	1.104570203E1
3.069533758E1	-3.141966248E-1	1.140149048E1	1.181343384E0	1.146683378E1
3.070530958E1	4.595443726E-1	1.179068115E1	2.200573883E0	1.200307746E1
3.071528158E1	8.607101440E-1	1.197569641E1	2.234702911E0	1.221278116E1
3.072525358E1	6.953041077E-1	1.184636536E1	1.241368561E0	1.193150518E1
3.073522458E1	1.326242065E-1	1.159413986E1	-1.038839722E-1	1.159536374E1
3.074519658E1	-1.422042847E-1	1.137963593E1	-8.509803772E-1	1.141229615E1
3.075516858E1	1.892065430E-1	1.136272110E1	-6.134243774E-1	1.138084001E1
3.076513958E1	9.352551270E-1	1.153321655E1	4.707710266E-1	1.158064815E1
3.077511158E1	1.915416870E0	1.141406433E1	2.019300842E0	1.174850042E1
3.078508358E1	2.539768524E0	1.099194214E1	3.378474426E0	1.177655746E1
3.079505458E1	2.475252686E0	1.034483780E1	3.913162537E0	1.133381604E1
3.080502658E1	1.531764679E0	9.494007111E0	3.410358124E0	1.020357862E1
3.081499858E1	2.505789185E-1	8.772806854E0	2.193538513E0	9.046355128E0
3.082497058E1	-6.179150391E-1	8.373287659E0	1.093625793E0	8.466981905E0
3.083494158E1	-8.324189758E-1	8.283474426E0	7.309300232E-1	8.357220149E0
3.084491358E1	-6.589297485E-1	8.426127777E0	9.246272278E-1	8.502279297E0
3.085488558E1	-2.040257263E-1	8.630602570E0	1.396446075E0	8.745226632E0
3.086485658E1	3.924838257E-1	8.801098022E0	1.664388885E0	8.965687944E0
3.087482858E1	7.975415039E-1	8.903485107E0	1.514101410E0	9.066455900E0
3.088480058E1	9.431886292E-1	8.948092346E0	1.043629761E0	9.057986780E0
3.089477158E1	9.795629883E-1	8.945397949E0	5.875282288E-1	9.018030691E0
3.090474358E1	9.151968384E-1	8.872200165E0	1.793270874E-1	8.921080608E0
3.091471558E1	8.578660583E-1	8.728498993E0	-1.200503540E-1	8.771376228E0
3.092468758E1	8.011340332E-1	8.570577393E0	-2.948867798E-1	8.612988494E0
3.093465858E1	7.628137207E-1	8.440048828E0	-3.448828125E-1	8.481465271E0
3.094463058E1	7.030879211E-1	8.346792755E0	-2.981799316E-1	8.381658141E0
3.095460258E1	5.848338318E-1	8.348139954E0	-3.167413330E-1	8.374592311E0
3.096457358E1	4.273612976E-1	8.344397736E0	-2.980302429E-1	8.360647898E0
3.097454558E1	2.960842896E-1	8.303532715E0	-1.609153748E-1	8.310367935E0
3.098451758E1	2.905458069E-1	8.337961121E0	6.676116943E-2	8.343288894E0
3.099448858E1	3.118016052E-1	8.387508087E0	2.535726929E-1	8.397131133E0
3.100446058E1	3.297642517E-1	8.508606262E0	2.845582581E-1	8.519747554E0
3.101443258E1	4.649331665E-1	8.708740082E0	3.701802063E-1	8.728994790E0
3.102440458E1	5.421725464E-1	8.924591217E0	4.131408691E-1	8.950584609E0
3.103437558E1	5.390290833E-1	9.071136475E0	2.785707092E-1	9.091406433E0
3.104434758E1	5.292993164E-1	9.203461304E0	1.561253357E-1	9.219990936E0
3.105431958E1	6.267466736E-1	9.346713409E0	2.865042114E-1	9.372083419E0
3.106429058E1	6.785389709E-1	9.452992401E0	6.081852722E-1	9.496808401E0
3.107426258E1	7.087760925E-1	9.434880066E0	9.057664490E-1	9.504721893E0
3.108423458E1	6.971003723E-1	9.344168701E0	1.199006653E0	9.446536646E0
3.109420558E1	8.175997925E-1	9.262438660E0	1.473835144E0	9.414532881E0
3.110417758E1	8.683442688E-1	9.191186829E0	1.628762970E0	9.374689643E0
3.111414958E1	8.514294434E-1	9.052874451E0	1.420096893E0	9.203050750E0
3.112412158E1	7.785310364E-1	8.908873901E0	1.011895752E0	8.999893209E0
3.113409258E1	7.008425903E-1	8.809031525E0	5.060975647E-1	8.851347439E0
3.114406458E1	6.144721985E-1	8.740324402E0	5.209167480E-2	8.762052287E0
3.115403658E1	6.251000977E-1	8.736432495E0	-2.386038208E-1	8.762016586E0
3.116400758E1	6.691085815E-1	8.790470123E0	-4.251159668E-1	8.826142695E0
3.117397958E1	7.289840698E-1	8.869805145E0	-4.776567078E-1	8.912520239E0
3.118395158E1	7.881111145E-1	9.009315033E0	-4.596940613E-1	9.055395912E0
3.119392258E1	7.493417358E-1	9.167835388E0	-4.258644104E-1	9.208261467E0
3.120389458E1	6.007008362E-1	9.272018738E0	-3.785627747E-1	9.299165701E0
3.121386658E1	4.352947998E-1	9.452543335E0	-4.082011414E-1	9.471361319E0
3.122383758E1	2.914439392E-1	9.728120270E0	-2.686912537E-1	9.736193226E0
3.123380958E1	2.909948730E-1	1.011641281E1	6.346801758E-2	1.012079613E1
3.124378221E1	3.900888062E-1	1.047686325E1	5.102888489E-1	1.049653407E1
3.125375421E1	4.638853455E-1	1.083896027E1	9.851014709E-1	1.089351523E1
3.126372521E1	5.715115356E-1	1.118743561E1	1.424138489E0	1.129218807E1
3.127369721E1	6.089337158E-1	1.151405640E1	1.735041962E0	1.165995993E1
3.128366921E1	5.412744141E-1	1.182570831E1	1.774559784E0	1.197035578E1
3.129364021E1	4.402345276E-1	1.201027451E1	1.444945221E0	1.210489020E1
3.130361221E1	1.863624573E-1	1.216774704E1	8.729846191E-1	1.220044676E1
3.131358421E1	-2.799179077E-2	1.232297424E1	3.370989990E-1	1.232761589E1
3.132355521E1	-4.969665527E-2	1.258537857E1	1.200503540E-1	1.258604925E1
3.133352721E1	1.950444031E-1	1.294612839E1	3.285667419E-1	1.295176585E1
3.134349921E1	5.830375671E-1	1.322739349E1	8.165519714E-1	1.326539214E1
3.135347021E1	9.449848938E-1	1.342139008E1	1.407073975E0	1.352799191E1
3.136344221E1	1.220112762E0	1.341540253E1	2.020648041E0	1.362148004E1
3.137341421E1	1.463356934E0	1.308399170E1	2.456840973E0	1.339284585E1
3.138338621E1	1.624272308E0	1.265498383E1	2.784060516E0	1.305901486E1
3.139335721E1	1.834435272E0	1.212328949E1	3.021616516E0	1.262812208E1
3.140332921E1	1.780397644E0	1.138322845E1	2.849324799E0	1.186871339E1
3.141330121E1	1.466799774E0	1.059661423E1	2.222578125E0	1.092609666E1
3.142327221E1	9.801617432E-1	9.748627625E0	1.550326080E0	9.919675829E0
3.143324421E1	4.189787292E-1	8.896000671E0	9.467811584E-1	8.956046320E0
3.144321621E1	-2.359094238E-1	8.242010651E0	3.838018799E-1	8.254313824E0
3.145318721E1	-8.599617004E-1	7.794441376E0	-1.460961914E-1	7.843098532E0
3.146315921E1	-1.208586731E0	7.624095612E0	-4.210743713E-1	7.730770945E0
3.147313121E1	-1.399439850E0	7.753726044E0	-5.125341797E-1	7.895656448E0
3.148310321E1	-1.340761871E0	8.091423798E0	-4.019142151E-1	8.211596465E0
3.149307421E1	-9.773176575E-1	8.483757935E0	-6.152206421E-2	8.540086853E0
3.150304621E1	-5.198689270E-1	8.835975494E0	3.944297791E-1	8.860039587E0
3.151301821E1	-1.143621826E-1	9.124725037E0	7.349716187E-1	9.154991479E0
3.152298921E1	1.676513672E-2	9.352850647E0	7.717950439E-1	9.384655768E0
3.153296121E1	-3.891906738E-2	9.405391388E0	6.429130554E-1	9.427419533E0
3.154293321E1	-1.311273193E-1	9.356143799E0	6.236032104E-1	9.377819689E0
3.155290421E1	-1.302291870E-1	9.200168152E0	8.505313110E-1	9.240316941E0
3.156287621E1	-6.661148071E-2	9.004225616E0	1.259480896E0	9.092128913E0
3.157284821E1	1.161584473E-1	8.786129150E0	1.629661102E0	8.936741774E0
3.158281921E1	2.152523804E-1	8.573421478E0	1.702559509E0	8.743488910E0
3.159279121E1	1.914518738E-1	8.392597504E0	1.425335999E0	8.514923921E0
3.160276321E1	1.145118713E-1	8.153095551E0	9.848020935E-1	8.213155008E0
3.161273521E1	-4.490661621E-4	7.971672821E0	5.445675659E-1	7.990251661E0
3.162270621E1	-5.703140259E-2	7.898475037E0	1.890568542E-1	7.900943170E0
3.163267821E1	-5.718109131E-2	7.937992859E0	4.355941772E-2	7.938318319E0
3.164265021E1	-6.002517700E-2	8.022117920E0	1.496887207E-3	8.022342624E0
3.165262121E1	-7.065307617E-2	8.077203369E0	-1.137634277E-2	8.077520383E0
3.166259321E1	-1.287322998E-1	8.211174774E0	-5.478607178E-2	8.212366571E0
3.167256521E1	-2.091151428E-1	8.333470459E0	-4.490661621E-4	8.336093764E0
3.168253621E1	-2.616558838E-1	8.461154938E0	1.264869690E-1	8.466144674E0
3.169250821E1	-2.701881409E-1	8.555907898E0	2.748284912E-1	8.564583603E0
3.170248021E1	-2.290237427E-1	8.677604828E0	4.327500916E-1	8.691406679E0
3.171245121E1	-2.427951050E-1	8.739875336E0	6.515950012E-1	8.767493735E0
3.172242321E1	-2.396516418E-1	8.754395142E0	9.216334534E-1	8.806036306E0
3.173239521E1	-3.275189209E-1	8.809031525E0	9.873468018E-1	8.870240062E0
3.174236721E1	-4.839436340E-1	8.952583008E0	8.316705322E-1	9.004144592E0
3.175233821E1	-5.210664368E-1	9.301657104E0	5.870791626E-1	9.334719978E0
3.176231021E1	-3.847000122E-1	9.767638092E0	4.478686523E-1	9.785465463E0
3.177228221E1	-1.457968140E-1	1.024319916E1	4.957690430E-1	1.025622604E1
3.178225321E1	8.277786255E-2	1.067130890E1	6.024971008E-1	1.068862426E1
3.179222521E1	3.209326172E-1	1.098281113E1	7.647596741E-1	1.101408168E1
3.180219721E1	4.700225830E-1	1.112995514E1	1.026714935E0	1.118708926E1
3.181216821E1	4.381388855E-1	1.110121490E1	1.136736145E0	1.116786045E1
3.182214021E1	2.776725769E-1	1.089254883E1	1.044378204E0	1.094602430E1
3.183211221E1	1.824705505E-1	1.070394104E1	1.023272095E0	1.075428915E1
3.184208321E1	1.469943237E-1	1.055814423E1	9.063652039E-1	1.059799579E1
3.185205521E1	6.256988525E-2	1.042716660E1	5.313949585E-1	1.044088592E1
3.186202721E1	-1.139131165E-1	1.038690033E1	5.418731689E-2	1.038766629E1
3.187199821E1	-3.430865479E-1	1.047895889E1	-2.423460388E-1	1.048737429E1
3.188197021E1	-4.340972900E-1	1.068418213E1	-1.725910950E-1	1.069438993E1
3.189194221E1	-3.923341370E-1	1.095407089E1	2.386038208E-1	1.096369130E1
3.190191421E1	-3.261717224E-1	1.133652557E1	6.619235229E-1	1.136051684E1
3.191188521E1	-2.448907471E-1	1.170490952E1	7.042854309E-1	1.172863574E1
3.192185721E1	-5.059478760E-2	1.201266953E1	5.674699402E-1	1.202617192E1
3.193182921E1	3.085084534E-1	1.231489105E1	7.622149658E-1	1.234231302E1
3.194180021E1	8.425978088E-1	1.254870483E1	1.285377045E0	1.264247437E1
3.195177221E1	1.332828369E0	1.264345779E1	1.766177216E0	1.283560822E1
3.196174421E1	1.403032379E0	1.251262985E1	1.647174683E0	1.269833021E1
3.197171521E1	1.080602875E0	1.212388824E1	8.735833740E-1	1.220325844E1
3.198168721E1	5.712121582E-1	1.169637726E1	-1.068777466E-1	1.171080472E1
3.199165921E1	3.017724609E-1	1.130554001E1	-5.164260864E-1	1.132135139E1
3.200163021E1	5.026547241E-1	1.095407089E1	1.490899658E-1	1.096661109E1
3.201160221E1	9.776170349E-1	1.054586975E1	1.683099976E0	1.072398850E1
3.202157421E1	1.497785339E0	1.004965164E1	3.212319946E0	1.065635296E1
3.203154621E1	1.726060638E0	9.440119171E0	4.148173828E0	1.045478270E1
3.204151721E1	1.403481445E0	8.836125183E0	4.236190796E0	9.899100003E0
3.205148921E1	7.083270264E-1	8.328231354E0	3.579207001E0	9.092408230E0
3.206146121E1	-3.712280273E-2	7.902816010E0	2.561623077E0	8.307694733E0
3.207143221E1	-5.786965942E-1	7.696095886E0	1.566941528E0	7.875283321E0
3.208140421E1	-8.162525940E-1	7.753276978E0	9.202862549E-1	7.850254708E0
3.209137621E1	-7.277865601E-1	7.996970215E0	6.280938721E-1	8.054545785E0
3.210134721E1	-3.824546814E-1	8.376580811E0	5.050497437E-1	8.400503134E0
3.211131921E1	1.924996948E-1	8.813372498E0	6.010002136E-1	8.835937538E0
3.212129121E1	6.024971008E-1	9.200168152E0	6.550378418E-1	9.243114808E0
3.213126221E1	7.807763672E-1	9.453591156E0	4.990621948E-1	9.498897860E0
3.214123421E1	8.403524780E-1	9.556127930E0	2.655477905E-1	9.596681141E0
3.215120621E1	7.032376099E-1	9.547595673E0	1.345701599E-1	9.574405224E0
3.216117721E1	4.857398987E-1	9.419312439E0	1.886077881E-1	9.433714166E0
3.217114921E1	3.233276367E-1	9.228908386E0	3.290158081E-1	9.240429761E0
3.218112121E1	1.936972046E-1	9.011859741E0	5.270539856E-1	9.029336659E0
3.219109221E1	4.834945679E-2	8.887019348E0	7.134164429E-1	8.915739654E0
3.220106421E1	-8.726852417E-2	8.724607086E0	6.792874146E-1	8.751446509E0
3.221103621E1	-1.869612122E-1	8.610544281E0	4.677772522E-1	8.625267698E0
3.222100821E1	-1.859133911E-1	8.554710388E0	2.968327332E-1	8.561877323E0
3.223097921E1	-9.939331055E-2	8.523275757E0	1.740879822E-1	8.525632838E0
3.224095071E1	-4.849914551E-2	8.510402527E0	1.088237000E-1	8.511236452E0
3.225092271E1	-1.706451416E-2	8.521479492E0	7.649093628E-2	8.521839872E0
3.226089371E1	1.384620667E-1	8.606652374E0	1.017883301E-1	8.608367888E0
3.227086571E1	3.082090759E-1	8.736582184E0	2.424957275E-1	8.745379653E0
3.228083771E1	4.412823486E-1	8.842112732E0	2.730322266E-1	8.857326587E0
3.229080871E1	5.893244934E-1	8.977880402E0	2.380050659E-1	9.000349231E0
3.230078071E1	7.705975342E-1	9.144034882E0	3.357518005E-1	9.182588075E0
3.231075271E1	8.942404175E-1	9.228758698E0	4.318519592E-1	9.282033675E0
3.232072371E1	1.051413574E0	9.249864807E0	4.447251892E-1	9.320045598E0
3.233069571E1	1.159189453E0	9.310788116E0	5.165757751E-1	9.396879592E0
3.234066771E1	1.289119263E0	9.346863098E0	6.283932495E-1	9.456244303E0
